synthetic_id,herb_name,quality_level,collection_date,timestamp,authenticity_score,SS_voltage,Cu_voltage,Zn_voltage,Ag_voltage,Pt_voltage,temperature_c,humidity_percent,ph_value,tds_ppm,uv_intensity,moisture_percent,color_r,color_g,color_b,color_intensity,electrode_sum,electrode_ratio,conductivity,taste_sweet,taste_bitter,taste_pungent,taste_sour,taste_salty,taste_astringent,phyto_alkaloids,phyto_flavonoids,phyto_saponins,phyto_tannins,phyto_glycosides,generation_method,quality_factor,processing_timestamp
SYN-0451,Tulsi_Premium,high,2025-05-04,2025-05-04T00:00:00,98.0,1.448,0.83,1.561,2.148,1.864,23.8,65.0,6.44,1337.9,0.96,21.1,51,102,100,84.3,7.85,1.29,0.747,38,28,71,20,12,53,9.241395640624486,10.528552295103765,13.19300292686565,4.9455308167418295,4.625009479803293,advanced_synthetic,0.996,2025-09-26T05:40:23.402578
SYN-0452,Turmeric_Organic,high,2025-03-22,2025-03-22T00:00:00,98.0,1.635,1.317,1.863,2.187,2.039,24.7,51.9,6.6,649.2,1.93,9.8,230,178,93,167.0,9.04,1.25,1.54,21,57,79,24,17,35,3.6085731893519335,12.694570644626824,6.573738024685729,3.701480415411437,8.474706117074788,advanced_synthetic,0.968,2025-09-26T05:40:23.402640
SYN-0453,Ginger_Fresh,high,2025-03-02,2025-03-02T00:00:00,98.0,1.529,1.147,1.847,2.098,2.03,29.0,67.3,5.26,257.6,0.67,16.4,113,178,124,138.3,8.65,1.33,3.881,39,29,97,43,22,33,2.0789136071971037,5.7107121451150356,4.385176263606707,3.7989549205569793,12.294689622437321,advanced_synthetic,1.039,2025-09-26T05:40:23.402701
SYN-0454,Ashwagandha_Root,low,2025-06-12,2025-06-12T00:00:00,86.5,1.343,1.119,1.493,1.771,1.689,31.2,78.0,5.29,691.9,1.86,18.9,198,136,138,157.3,7.41,1.26,1.445,19,44,33,13,12,47,11.313059497842922,5.945548632468374,14.40409350984234,8.572745723338963,13.129122202008189,advanced_synthetic,0.62,2025-09-26T05:40:23.402766
SYN-0455,Turmeric_Organic,low,2025-07-25,2025-07-25T00:00:00,88.7,1.047,0.833,1.135,1.318,1.244,33.6,68.8,7.55,1120.1,4.66,23.0,235,170,87,164.0,5.58,1.19,0.893,11,34,42,13,4,17,2.2309308121980798,10.180651454822595,4.347041931811466,2.580435819106859,4.69923928347008,advanced_synthetic,0.6,2025-09-26T05:40:23.402832
SYN-0456,Ashwagandha_Root,high,2025-07-21,2025-07-21T00:00:00,98.0,2.241,1.932,2.504,2.962,2.763,31.1,65.5,6.92,878.7,4.0,24.4,168,110,147,141.7,12.4,1.23,1.138,26,66,45,15,21,74,14.5234622238384,10.68200431474912,30.9133490841473,11.832786363749385,20.954666845664196,advanced_synthetic,1.038,2025-09-26T05:40:23.402893
SYN-0457,Ginger_Fresh,low,2025-08-14,2025-08-14T00:00:00,86.0,1.056,0.887,1.256,1.513,1.471,30.7,82.2,5.54,1229.6,3.02,17.3,80,194,108,127.3,6.18,1.39,0.813,24,22,65,34,15,25,1.564340194584758,4.409345876610613,2.9338318990829855,2.341975077396289,11.241543438056128,advanced_synthetic,0.74,2025-09-26T05:40:23.402991
SYN-0458,Ginger_Fresh,high,2025-05-09,2025-05-09T00:00:00,98.0,1.51,1.171,1.706,2.123,1.991,30.7,53.2,5.76,366.6,5.12,19.5,148,198,170,172.0,8.5,1.32,2.728,38,25,94,42,17,34,2.227612213924632,6.30224338248134,5.347602272862169,3.3812258990573802,12.511276273194605,advanced_synthetic,1.031,2025-09-26T05:40:23.403096
SYN-0459,Ginger_Fresh,low,2025-07-19,2025-07-19T00:00:00,87.0,0.978,0.697,1.074,1.289,1.222,29.5,65.1,6.65,846.4,1.73,27.5,163,176,154,164.3,5.26,1.25,1.181,22,12,53,26,8,15,1.4314956213969388,4.220969313798569,2.610258899900047,2.1934641253555314,10.617405612836729,advanced_synthetic,0.632,2025-09-26T05:40:23.403195
SYN-0460,Honey_Wild,low,2025-04-17,2025-04-17T00:00:00,75.6,0.26,0.2,0.253,0.447,0.455,26.3,52.8,5.27,255.8,0.97,13.2,192,173,117,160.7,1.61,1.75,3.91,68,11,16,14,14,18,0.6605618002762778,2.00941775487212,0.3855307406470712,0.6005321395232536,0.380696309867117,advanced_synthetic,0.725,2025-09-26T05:40:23.403274
SYN-0461,Honey_Wild,high,2025-06-27,2025-06-27T00:00:00,93.7,0.431,0.261,0.373,0.583,0.709,37.9,90.0,8.16,1219.7,2.7,11.6,202,169,130,167.0,2.36,1.64,0.82,82,11,14,10,8,15,0.8581522100211657,2.2197154774316563,0.642701157821617,0.8840613176508145,0.4784015850718668,advanced_synthetic,1.008,2025-09-26T05:40:23.403337
SYN-0462,Ashwagandha_Root,high,2025-04-20,2025-04-20T00:00:00,98.0,2.223,1.87,2.421,2.819,2.707,23.5,54.2,6.46,1099.0,2.28,17.0,146,84,109,113.0,12.04,1.22,0.91,25,66,46,18,22,73,18.160967185434703,8.065617788648188,25.74949663019252,10.323646571698289,19.193510567928318,advanced_synthetic,1.012,2025-09-26T05:40:23.403395
SYN-0463,Turmeric_Organic,medium,2025-05-22,2025-05-22T00:00:00,98.0,1.517,1.209,1.744,2.06,1.915,22.6,68.6,7.96,311.7,0.82,11.2,255,193,97,181.7,8.44,1.26,3.208,17,49,74,17,10,32,2.778991461880791,13.714952624762672,6.013153467188773,4.542825601146122,7.190503361328549,advanced_synthetic,0.909,2025-09-26T05:40:23.403458
SYN-0464,Turmeric_Organic,high,2025-04-24,2025-04-24T00:00:00,98.0,1.536,1.235,1.735,2.086,1.909,29.7,50.0,6.97,710.1,2.79,23.8,238,195,81,171.3,8.5,1.24,1.408,19,55,77,22,13,35,3.0669746266152735,12.976918291647483,5.733594938994768,3.7438360461639646,7.886659067255959,advanced_synthetic,0.925,2025-09-26T05:40:23.403517
SYN-0465,Ashwagandha_Root,high,2025-07-15,2025-07-15T00:00:00,98.0,2.278,1.898,2.539,2.969,2.797,31.4,79.4,7.98,925.2,1.46,14.1,125,91,105,107.0,12.48,1.23,1.081,23,68,47,12,17,70,17.410163046455935,8.279390889144494,27.285289772991337,12.878270155637422,23.226269862256455,advanced_synthetic,1.051,2025-09-26T05:40:23.403575
SYN-0466,Honey_Wild,medium,2025-08-26,2025-08-26T00:00:00,84.6,0.348,0.217,0.266,0.495,0.618,37.4,81.2,5.75,1256.1,3.5,18.0,214,178,102,164.7,1.94,1.78,0.796,77,13,20,17,10,20,0.890207972434848,2.037821712597066,0.5060480943637922,0.5793820165204173,0.4120384708880912,advanced_synthetic,0.853,2025-09-26T05:40:23.403640
SYN-0467,Ginger_Fresh,low,2025-06-09,2025-06-09T00:00:00,85.4,1.064,0.773,1.205,1.454,1.361,29.8,80.1,7.93,695.4,5.19,11.7,151,156,151,152.7,5.86,1.28,1.438,17,7,58,22,8,12,1.2521820696420554,4.068599445763691,3.6763609110252156,2.013692555778449,10.23720040161777,advanced_synthetic,0.697,2025-09-26T05:40:23.403702
SYN-0468,Tulsi_Premium,high,2025-06-29,2025-06-29T00:00:00,98.0,1.484,0.91,1.64,2.264,1.973,28.1,69.9,6.17,1131.0,3.27,13.5,100,117,88,101.7,8.27,1.33,0.884,43,31,79,22,18,59,8.922463330100873,9.007929601027472,14.53956221622972,5.937791294420432,5.41264786004044,advanced_synthetic,1.063,2025-09-26T05:40:23.403760
SYN-0469,Tulsi_Premium,low,2025-08-07,2025-08-07T00:00:00,80.6,0.873,0.525,0.953,1.287,1.155,31.0,83.5,6.32,861.1,4.3,25.7,90,104,81,91.7,4.79,1.32,1.161,25,20,41,14,5,33,5.4069483026864225,6.378288081764414,4.342667023761313,3.477981908546461,2.711174912078244,advanced_synthetic,0.603,2025-09-26T05:40:23.403819
SYN-0470,Honey_Wild,high,2025-03-08,2025-03-08T00:00:00,98.0,0.363,0.256,0.313,0.568,0.687,28.2,61.8,4.85,409.7,4.59,24.0,208,185,104,165.7,2.19,1.89,2.441,91,20,22,18,15,24,0.9932959352525594,1.9227464351388925,0.6045191166198405,0.8591866242403483,0.5449117697777648,advanced_synthetic,1.007,2025-09-26T05:40:23.403881
SYN-0471,Ashwagandha_Root,medium,2025-03-28,2025-03-28T00:00:00,92.8,1.956,1.625,2.14,2.506,2.347,29.2,62.0,6.2,834.6,3.14,25.2,96,90,74,86.7,10.57,1.2,1.198,26,62,45,18,21,65,11.455182527417637,7.824937254469421,19.530890543440353,11.915030061831478,17.9755602497461,advanced_synthetic,0.882,2025-09-26T05:40:23.403970
SYN-0472,Honey_Wild,high,2025-08-14,2025-08-14T00:00:00,98.0,0.371,0.238,0.351,0.612,0.651,37.0,85.8,6.33,1354.6,2.37,13.3,207,178,86,157.0,2.22,1.75,0.738,91,15,21,18,11,22,0.9618456502129187,2.6240329615587696,0.6224954230603347,0.8411131923810553,0.5601522013800837,advanced_synthetic,1.048,2025-09-26T05:40:23.404042
SYN-0473,Tulsi_Premium,low,2025-06-26,2025-06-26T00:00:00,86.0,0.978,0.519,1.043,1.448,1.297,31.7,69.8,6.45,706.2,0.78,13.7,116,160,61,112.3,5.28,1.33,1.416,26,21,48,13,7,33,5.147237573210501,6.7201076499377175,6.061154168052327,3.765095130331461,3.369673585792074,advanced_synthetic,0.67,2025-09-26T05:40:23.404107
SYN-0474,Ginger_Fresh,high,2025-08-23,2025-08-23T00:00:00,98.0,1.445,1.122,1.691,1.955,1.907,33.1,78.9,5.36,960.6,2.72,10.3,159,164,127,150.0,8.12,1.32,1.041,38,27,91,41,20,31,2.3236733903334033,6.562893426975266,4.733615214437037,3.8067035792836794,14.313430399733203,advanced_synthetic,0.966,2025-09-26T05:40:23.404166
SYN-0475,Tulsi_Premium,high,2025-08-02,2025-08-02T00:00:00,98.0,1.353,0.814,1.41,1.966,1.73,31.0,82.1,5.23,228.9,2.53,15.4,87,174,91,117.3,7.27,1.28,4.368,40,31,70,20,16,54,11.568859614644202,8.336264147316129,14.19648167423437,4.342976924414274,3.5370668204346996,advanced_synthetic,0.921,2025-09-26T05:40:23.404233
SYN-0476,Tulsi_Premium,low,2025-05-04,2025-05-04T00:00:00,82.4,0.941,0.603,1.085,1.456,1.26,27.1,51.7,5.46,857.4,3.36,25.9,103,106,104,104.3,5.34,1.34,1.166,25,20,55,12,13,40,7.774515224430366,6.833232381378671,8.76885599579939,3.924538621127544,3.2533098849472055,advanced_synthetic,0.682,2025-09-26T05:40:23.404326
SYN-0477,Tulsi_Premium,low,2025-04-06,2025-04-06T00:00:00,82.8,1.078,0.608,1.129,1.546,1.401,26.2,54.0,5.4,1267.1,2.21,9.9,73,105,88,88.7,5.76,1.3,0.789,33,26,56,16,10,43,7.178715178110412,8.180691002273344,13.722072610668313,4.704278943833186,4.110259263013186,advanced_synthetic,0.72,2025-09-26T05:40:23.404397
SYN-0478,Tulsi_Premium,high,2025-08-01,2025-08-01T00:00:00,98.0,1.405,0.852,1.621,2.127,1.896,35.5,68.6,5.34,824.0,2.43,21.3,96,119,67,94.0,7.9,1.35,1.214,44,35,77,22,16,58,12.478652985611303,8.08614254189781,13.97733642435387,5.255208654915245,3.9410139488430955,advanced_synthetic,1.008,2025-09-26T05:40:23.404470
SYN-0479,Ashwagandha_Root,medium,2025-07-05,2025-07-05T00:00:00,95.4,1.642,1.452,1.858,2.193,2.035,32.6,83.0,7.69,1016.5,3.75,22.5,115,96,141,117.3,9.18,1.24,0.984,17,47,31,11,12,50,9.133015070000297,4.995570189331019,17.454685005119245,9.297750222764515,15.289536292355983,advanced_synthetic,0.77,2025-09-26T05:40:23.404544
SYN-0480,Ashwagandha_Root,high,2025-06-11,2025-06-11T00:00:00,98.0,2.035,1.73,2.291,2.658,2.521,29.3,76.0,5.68,632.1,4.99,17.0,182,107,97,128.7,11.23,1.24,1.582,27,67,47,17,23,69,12.128455774600525,7.131438254947919,23.188766314572973,11.690714391913257,21.04439736095886,advanced_synthetic,0.942,2025-09-26T05:40:23.404610
SYN-0481,Honey_Wild,medium,2025-04-04,2025-04-04T00:00:00,86.9,0.401,0.253,0.308,0.476,0.592,23.4,50.9,4.89,192.2,1.85,12.3,222,190,119,177.0,2.03,1.48,5.203,80,15,22,18,18,25,0.9818393911727653,1.634563656938621,0.43323159249986104,0.7224598039674965,0.40256122875778333,advanced_synthetic,0.891,2025-09-26T05:40:23.404683
SYN-0482,Tulsi_Premium,low,2025-06-15,2025-06-15T00:00:00,87.8,0.888,0.528,0.982,1.301,1.153,32.8,72.9,7.1,1114.7,4.85,17.4,87,153,87,109.0,4.85,1.3,0.897,23,13,45,9,4,33,7.556046219407069,6.4198329455192145,9.91680653298048,2.4528778826318085,2.6669136817289263,advanced_synthetic,0.62,2025-09-26T05:40:23.404755
SYN-0483,Ashwagandha_Root,medium,2025-03-13,2025-03-13T00:00:00,97.5,1.741,1.473,1.901,2.247,2.118,22.5,52.1,5.81,877.4,3.91,10.3,91,166,92,116.3,9.48,1.22,1.14,21,54,40,14,17,60,11.581589159469617,6.703317513402458,22.537322361853196,9.265533861789507,17.017683087164247,advanced_synthetic,0.793,2025-09-26T05:40:23.404824
SYN-0484,Ashwagandha_Root,high,2025-06-26,2025-06-26T00:00:00,98.0,2.129,1.747,2.289,2.683,2.586,36.3,65.2,7.52,508.7,3.41,26.9,168,112,111,130.3,11.43,1.21,1.966,24,60,40,11,17,68,16.676419414804435,7.236825205319721,25.092222808546875,13.153134396695338,14.825173874691831,advanced_synthetic,0.96,2025-09-26T05:40:23.404966
SYN-0485,Honey_Wild,low,2025-05-20,2025-05-20T00:00:00,74.0,0.264,0.183,0.224,0.359,0.458,25.2,63.7,5.28,417.9,2.75,12.5,228,184,84,165.3,1.49,1.73,2.393,60,10,13,12,13,19,0.7492461479260081,1.5291937669492703,0.40640860573327536,0.4156279999919015,0.24514933182438403,advanced_synthetic,0.636,2025-09-26T05:40:23.405053
SYN-0486,Turmeric_Organic,high,2025-04-18,2025-04-18T00:00:00,98.0,1.664,1.34,1.974,2.277,2.117,23.2,50.6,4.87,833.3,1.5,19.8,215,153,60,142.7,9.37,1.27,1.2,28,63,88,30,24,44,4.645054659406133,14.240812441100783,6.290683027517106,4.927045327680073,8.404198885529844,advanced_synthetic,1.015,2025-09-26T05:40:23.405129
SYN-0487,Honey_Wild,high,2025-05-18,2025-05-18T00:00:00,98.0,0.491,0.274,0.35,0.629,0.682,30.5,48.8,6.58,1021.3,3.44,14.3,197,172,90,153.0,2.43,1.39,0.979,91,15,21,16,13,24,1.0709649235522813,2.08314343387764,0.6031477768039971,0.7411488657969089,0.5915065449134819,advanced_synthetic,1.047,2025-09-26T05:40:23.405201
SYN-0488,Ashwagandha_Root,high,2025-05-17,2025-05-17T00:00:00,98.0,2.151,1.846,2.455,2.852,2.688,27.9,57.8,7.86,1115.3,2.32,17.0,121,86,159,122.0,11.99,1.25,0.897,22,61,41,11,16,68,18.422181686699805,10.22786519426204,20.562649216611455,10.444776531334213,20.86953495850618,advanced_synthetic,0.999,2025-09-26T05:40:23.405276
SYN-0489,Tulsi_Premium,high,2025-03-05,2025-03-05T00:00:00,98.0,1.411,0.886,1.632,2.191,1.936,29.7,46.0,7.94,403.5,4.79,12.8,81,158,87,108.7,8.06,1.37,2.478,33,25,70,16,8,48,11.563951506242255,9.513133422426092,10.14115699899332,5.593230968277235,4.815663579430955,advanced_synthetic,1.012,2025-09-26T05:40:23.405353
SYN-0490,Ginger_Fresh,medium,2025-04-22,2025-04-22T00:00:00,98.0,1.23,0.94,1.435,1.665,1.62,24.7,53.1,6.52,1170.2,0.86,15.8,173,197,139,169.7,6.89,1.32,0.855,26,18,77,31,13,26,1.930838267288681,5.3882793488500305,4.094241711726903,3.0729165051412815,11.91992011548315,advanced_synthetic,0.827,2025-09-26T05:40:23.405425
SYN-0491,Turmeric_Organic,medium,2025-05-21,2025-05-21T00:00:00,98.0,1.558,1.251,1.778,2.097,1.876,23.8,67.0,6.5,807.7,4.8,23.0,224,189,100,171.0,8.56,1.2,1.238,22,53,78,24,18,36,3.3061907662819436,10.269886180837597,5.546501582987298,4.810241463868834,5.607017607329878,advanced_synthetic,0.91,2025-09-26T05:40:23.405513
SYN-0492,Honey_Wild,medium,2025-04-22,2025-04-22T00:00:00,84.4,0.382,0.268,0.345,0.505,0.541,30.3,66.9,7.29,247.7,3.59,27.6,192,170,111,157.7,2.04,1.42,4.037,68,9,14,10,8,17,1.003207294309753,2.193126600119639,0.5826954150715838,0.6735941085265669,0.4390421010261803,advanced_synthetic,0.843,2025-09-26T05:40:23.405575
SYN-0493,Turmeric_Organic,high,2025-06-18,2025-06-18T00:00:00,98.0,1.595,1.261,1.826,2.15,1.992,35.4,77.6,7.59,872.8,1.19,28.0,239,150,58,149.0,8.82,1.25,1.146,22,56,77,24,13,32,3.9730642975995503,12.992006076517317,5.034515464085752,4.148419931631599,7.261613941143275,advanced_synthetic,0.967,2025-09-26T05:40:23.405633
SYN-0494,Ashwagandha_Root,medium,2025-08-02,2025-08-02T00:00:00,98.0,1.619,1.463,1.834,2.179,2.055,34.4,84.5,6.97,239.1,3.07,13.7,159,164,117,146.7,9.15,1.27,4.183,21,51,36,10,12,52,11.098377401156593,6.075785471565832,21.76118608739246,8.940297873864461,14.432362781268154,advanced_synthetic,0.764,2025-09-26T05:40:23.405690
SYN-0495,Tulsi_Premium,high,2025-05-25,2025-05-25T00:00:00,98.0,1.485,0.885,1.653,2.225,1.953,28.3,61.6,6.87,474.9,0.57,26.6,105,164,112,127.0,8.2,1.32,2.106,39,31,77,19,10,54,9.611675103927869,10.444729147187795,14.620545734270749,4.524115829805723,4.092214738319263,advanced_synthetic,1.041,2025-09-26T05:40:23.405752
SYN-0496,Ginger_Fresh,high,2025-03-11,2025-03-11T00:00:00,98.0,1.469,1.145,1.734,2.054,1.922,27.9,54.9,6.84,1302.4,5.45,23.0,145,111,142,132.7,8.32,1.31,0.768,30,20,88,36,16,29,2.328013748859413,6.76513983236006,3.9935453790954023,4.18477488531909,14.675518360952266,advanced_synthetic,0.994,2025-09-26T05:40:23.405812
SYN-0497,Turmeric_Organic,medium,2025-08-21,2025-08-21T00:00:00,92.7,1.53,1.291,1.762,2.043,1.863,31.4,79.8,7.89,1174.4,3.95,11.0,202,198,66,155.3,8.49,1.22,0.851,17,51,71,19,12,31,2.742667839951067,11.04934160739787,5.908305597290679,3.0123382780084613,7.877407485669909,advanced_synthetic,0.92,2025-09-26T05:40:23.405890
SYN-0498,Honey_Wild,high,2025-04-24,2025-04-24T00:00:00,98.0,0.444,0.326,0.373,0.583,0.704,29.3,59.5,7.21,486.4,0.67,20.9,190,176,129,165.0,2.43,1.59,2.056,87,12,17,15,10,21,1.3280441951729307,2.037683370660238,0.5838301709084694,0.7210831846706038,0.49473084079959634,advanced_synthetic,1.041,2025-09-26T05:40:23.405957
SYN-0499,Ashwagandha_Root,high,2025-03-31,2025-03-31T00:00:00,98.0,2.02,1.689,2.233,2.607,2.489,28.2,66.6,7.79,1107.6,0.92,17.5,124,183,71,126.0,11.04,1.23,0.903,21,59,39,12,16,63,12.201522355737044,7.383410312133704,24.240259073648545,12.341163874731352,19.019591812101837,advanced_synthetic,0.926,2025-09-26T05:40:23.406055
SYN-0500,Tulsi_Premium,low,2025-07-13,2025-07-13T00:00:00,85.9,0.908,0.525,0.994,1.364,1.184,29.1,82.6,4.81,1071.5,0.43,19.4,91,137,92,106.7,4.98,1.3,0.933,27,19,52,15,15,40,7.314914426898593,5.935838678126371,5.834055129055336,2.579843521886221,2.3121033068672197,advanced_synthetic,0.636,2025-09-26T05:40:23.406121
SYN-0501,Honey_Wild,high,2025-06-30,2025-06-30T00:00:00,94.6,0.384,0.235,0.273,0.571,0.631,34.1,73.4,6.3,134.5,5.42,26.4,180,171,112,154.3,2.09,1.65,7.436,84,11,20,14,11,22,1.0794061270108175,2.068623842786577,0.46546854503954527,0.6370612410184181,0.4290078886305564,advanced_synthetic,0.955,2025-09-26T05:40:23.406191
SYN-0502,Ashwagandha_Root,low,2025-04-20,2025-04-20T00:00:00,74.1,1.293,1.111,1.465,1.722,1.635,23.5,68.9,4.86,1357.2,1.15,16.8,72,168,78,106.0,7.23,1.26,0.737,19,46,28,10,15,48,12.100188894309843,6.4964149048235615,13.898954033468959,7.17465554951069,13.358903247781038,advanced_synthetic,0.603,2025-09-26T05:40:23.406265
SYN-0503,Turmeric_Organic,high,2025-05-31,2025-05-31T00:00:00,98.0,1.687,1.308,1.912,2.239,2.036,24.4,53.4,7.93,1337.5,1.62,15.2,211,152,91,151.3,9.18,1.21,0.748,20,53,81,23,15,31,2.958759770878218,15.249194284175658,6.6040008913672565,3.6117842962149087,8.186105913488188,advanced_synthetic,0.994,2025-09-26T05:40:23.406330
SYN-0504,Honey_Wild,low,2025-03-11,2025-03-11T00:00:00,79.4,0.322,0.15,0.245,0.391,0.476,31.9,50.9,5.66,703.0,4.85,17.4,198,156,125,159.7,1.58,1.48,1.422,63,12,18,12,7,14,0.904599649221044,1.5501570382372791,0.4309372521856217,0.46738902474046584,0.4313731436353291,advanced_synthetic,0.705,2025-09-26T05:40:23.406396
SYN-0505,Tulsi_Premium,medium,2025-07-11,2025-07-11T00:00:00,92.5,1.07,0.634,1.203,1.652,1.452,34.6,70.1,7.89,1316.4,4.45,13.6,107,153,83,114.3,6.01,1.36,0.76,29,17,52,12,7,37,8.041667752155703,8.316105179165262,10.041293857149547,3.9062352690155286,3.183922754758539,advanced_synthetic,0.767,2025-09-26T05:40:23.406457
SYN-0506,Tulsi_Premium,medium,2025-05-20,2025-05-20T00:00:00,97.3,1.29,0.776,1.431,1.987,1.723,28.7,56.1,6.77,138.5,4.99,13.6,81,104,118,101.0,7.21,1.34,7.218,36,27,69,19,14,50,8.95335563377038,8.614891338889368,13.468140114364529,4.636669515015649,3.4382755505720985,advanced_synthetic,0.916,2025-09-26T05:40:23.406519
SYN-0507,Ginger_Fresh,medium,2025-07-22,2025-07-22T00:00:00,86.9,1.175,0.898,1.354,1.626,1.558,36.7,86.8,7.33,225.4,1.36,26.1,74,144,165,127.7,6.61,1.33,4.437,25,16,67,29,12,22,1.9555836154612285,5.232088451291991,4.278677877941424,2.5378866471832824,12.945912193077307,advanced_synthetic,0.788,2025-09-26T05:40:23.406583
SYN-0508,Tulsi_Premium,high,2025-03-24,2025-03-24T00:00:00,98.0,1.444,0.844,1.587,2.164,1.869,22.6,49.5,6.74,525.0,2.16,20.4,119,105,63,95.7,7.91,1.29,1.905,40,30,72,20,13,51,7.643204017054178,8.427654300519055,13.619240886732594,5.197099041848739,4.147198722139986,advanced_synthetic,0.997,2025-09-26T05:40:23.406647
SYN-0509,Turmeric_Organic,low,2025-07-15,2025-07-15T00:00:00,87.5,1.04,0.836,1.194,1.375,1.292,33.3,78.4,7.59,538.6,3.01,20.4,201,178,58,145.7,5.74,1.24,1.857,8,36,47,12,3,18,1.9256765512937117,6.326597627759207,4.813280559325002,3.0991490433675364,5.341147016772964,advanced_synthetic,0.629,2025-09-26T05:40:23.406711
SYN-0510,Turmeric_Organic,high,2025-03-06,2025-03-06T00:00:00,98.0,1.84,1.466,2.037,2.38,2.21,23.6,57.7,8.11,1288.5,1.68,14.4,245,156,80,160.3,9.93,1.2,0.776,22,60,81,24,16,35,3.7839773827223566,15.606026919150832,5.871253902036638,4.6405949994342786,11.0435713276257,advanced_synthetic,1.059,2025-09-26T05:40:23.406771
SYN-0511,Ashwagandha_Root,low,2025-08-02,2025-08-02T00:00:00,87.5,1.299,1.084,1.458,1.721,1.666,33.8,66.2,5.12,695.1,2.15,8.4,112,156,62,110.0,7.23,1.28,1.439,19,45,29,14,12,46,8.315144952045092,5.74151440592836,16.620555575542507,7.075220158714293,11.521111336841617,advanced_synthetic,0.614,2025-09-26T05:40:23.406839
SYN-0512,Turmeric_Organic,high,2025-06-07,2025-06-07T00:00:00,98.0,1.549,1.237,1.778,2.117,1.966,34.4,69.2,5.97,1387.2,1.22,16.8,241,184,92,172.3,8.65,1.27,0.721,24,58,80,24,16,36,3.9863468284467296,11.377814508124981,6.057887516384243,4.373872630205439,9.016882738577369,advanced_synthetic,0.936,2025-09-26T05:40:23.406900
SYN-0513,Ginger_Fresh,high,2025-04-01,2025-04-01T00:00:00,98.0,1.532,1.159,1.763,2.074,1.986,29.5,56.0,5.2,612.5,1.6,10.7,84,196,78,119.3,8.51,1.3,1.633,39,30,99,43,20,36,2.1213439703602774,7.061597056915897,4.802546316989173,4.118086368249302,14.326634599873804,advanced_synthetic,1.036,2025-09-26T05:40:23.406993
SYN-0514,Ginger_Fresh,low,2025-05-25,2025-05-25T00:00:00,83.1,1.0,0.776,1.185,1.395,1.362,25.9,60.4,6.17,214.5,4.31,26.7,79,90,180,116.3,5.72,1.36,4.661,20,13,63,24,9,23,1.6106462345061991,4.554038232170842,3.6490212082505185,1.8391876656941517,10.255515390915617,advanced_synthetic,0.696,2025-09-26T05:40:23.407069
SYN-0515,Turmeric_Organic,low,2025-03-29,2025-03-29T00:00:00,82.6,1.214,1.015,1.419,1.711,1.56,27.6,46.8,7.18,1281.2,1.04,15.5,239,167,75,160.3,6.92,1.29,0.781,17,39,60,16,7,28,3.4845122327632287,12.152940339527126,4.602953481508067,2.785269480483477,6.703723874056998,advanced_synthetic,0.748,2025-09-26T05:40:23.407132
SYN-0516,Honey_Wild,medium,2025-06-23,2025-06-23T00:00:00,90.6,0.33,0.228,0.225,0.418,0.528,36.8,82.3,5.2,324.9,3.43,13.2,204,190,127,173.7,1.73,1.6,3.078,76,14,18,17,13,22,0.6714068419420073,2.2388452696659704,0.4658010010518204,0.517136789351976,0.5381227629744846,advanced_synthetic,0.802,2025-09-26T05:40:23.407197
SYN-0517,Ashwagandha_Root,low,2025-04-05,2025-04-05T00:00:00,82.7,1.501,1.299,1.695,1.975,1.898,27.6,57.4,5.99,842.4,4.13,10.3,83,172,168,141.0,8.37,1.26,1.187,15,48,33,12,13,49,10.198239138879996,7.495082945896968,17.442474375525457,6.362863789679299,16.66625493395193,advanced_synthetic,0.699,2025-09-26T05:40:23.407284
SYN-0518,Tulsi_Premium,low,2025-07-21,2025-07-21T00:00:00,81.0,0.842,0.535,0.888,1.277,1.187,29.6,77.3,5.72,1090.4,0.93,25.1,109,146,107,120.7,4.73,1.41,0.917,25,18,46,13,8,35,7.354399590714183,7.693955686466067,9.034118316202147,3.5336196504866604,3.2697474053501883,advanced_synthetic,0.602,2025-09-26T05:40:23.407344
SYN-0519,Ginger_Fresh,medium,2025-06-27,2025-06-27T00:00:00,96.7,1.264,0.973,1.455,1.712,1.629,29.7,71.1,7.19,1181.1,5.38,12.3,139,145,151,145.0,7.03,1.29,0.847,26,17,74,29,11,21,1.9279122965218831,6.098213996844861,3.5297819768963357,3.337946218383531,13.580833262366678,advanced_synthetic,0.842,2025-09-26T05:40:23.407402
SYN-0520,Ginger_Fresh,high,2025-06-29,2025-06-29T00:00:00,98.0,1.538,1.157,1.731,2.119,1.95,28.7,65.9,6.97,1118.1,3.83,17.0,178,81,120,126.3,8.5,1.27,0.894,32,24,90,36,14,31,1.9658531846722012,9.559509893132986,4.112989957291176,2.638556439100973,12.031867221683928,advanced_synthetic,1.018,2025-09-26T05:40:23.407466
SYN-0521,Turmeric_Organic,low,2025-03-12,2025-03-12T00:00:00,79.9,1.197,0.976,1.386,1.568,1.473,25.3,45.4,8.14,1256.9,1.96,10.6,241,172,81,164.7,6.6,1.23,0.796,7,39,54,15,3,18,2.017954617321912,11.331375048096062,4.954994461647954,2.477473315576317,5.793707385074487,advanced_synthetic,0.707,2025-09-26T05:40:23.407524
