synthetic_id,base_herb,generation_method,timestamp,environmental_conditions,SS_voltage,Cu_voltage,Zn_voltage,Ag_voltage,Pt_voltage,ph_value,tds_ppm,uv_intensity,moisture_percent,color_rgb,taste_sweet,taste_bitter,taste_pungent,taste_sour,taste_salty,taste_astringent,phyto_alkaloids,phyto_flavonoids,phyto_saponins,phyto_tannins,phyto_glycosides,synthetic_quality_score,augmentation_params
SYN-0454,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-09-26T05:12:22.601201,"{'temperature': 22.7, 'humidity': 46.6, 'season': 'winter', 'processing_method': 'modern'}",2.4124650362266564,2.071090414566497,2.814878036586704,3.2458675872053178,2.9476988677556277,7.82,365.0,0.65,22.8,"[233, 155, 93]",20,78,39,16,20,82,6.397397879883194,9.573492410804354,12.41911177841837,16.630588951966352,10.567706796676326,98.0,"{'noise_factor': 0.027311932280318498, 'extraction_efficiency': 0.7541973978015939, 'temperature_drift': -0.0011508339749107903}"
SYN-0455,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-02-14T05:12:22.601259,"{'temperature': 25.3, 'humidity': 91.5, 'season': 'monsoon', 'processing_method': 'commercial'}",2.1889157990667907,1.7745344976127753,2.532954551719908,2.982461362069173,2.7608037364452285,5.44,1108.0,0.83,17.8,"[81, 104, 118]",27,66,42,16,20,63,19.96880144999897,10.612404532953624,30.28852533985187,11.15260821231537,20.781346003569734,75.9,"{'noise_factor': 0.05441683793745704, 'extraction_efficiency': 1.0694995910593537, 'temperature_drift': 0.021915177542493416}"
SYN-0456,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-07-17T05:12:22.601318,"{'temperature': 34.5, 'humidity': 32.9, 'season': 'summer', 'processing_method': 'traditional'}",2.2070059546433614,1.9646518688678165,2.510042753431429,2.8661593122377242,2.7304218449586948,6.78,724.4,1.05,23.5,"[103, 255, 194]",32,57,34,21,24,74,18.952318960355964,8.576084379233027,29.845349347512265,13.736837667373177,19.290539941237157,98.0,"{'noise_factor': 0.030381187877260622, 'extraction_efficiency': 1.0957450212441242, 'temperature_drift': 4.3207047754126515e-05}"
SYN-0457,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-08-01T05:12:22.601380,"{'temperature': 36.9, 'humidity': 61.2, 'season': 'summer', 'processing_method': 'modern'}",2.2282204789458815,1.8693382679999533,2.4986040946756347,2.949491191322249,2.780582547960239,7.29,402.2,2.33,13.0,"[112, 94, 227]",29,61,43,21,22,72,10.705329023494741,5.988110233723941,14.652734098507455,10.848943413330398,14.273565218930672,83.9,"{'noise_factor': 0.04372644382000675, 'extraction_efficiency': 0.7322432672313313, 'temperature_drift': 0.035584939996080055}"
SYN-0458,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-06-26T05:12:22.601443,"{'temperature': 29.6, 'humidity': 57.2, 'season': 'spring', 'processing_method': 'organic'}",2.3397141946958566,2.13617225105739,2.7418213334299106,3.132534916924161,3.0403692891277876,6.97,871.9,1.2,17.8,"[226, 68, 178]",17,80,38,17,18,74,9.036109349078803,13.14303032258069,17.598977596628828,16.601343624964855,10.700314900577283,98.0,"{'noise_factor': 0.03190422129071785, 'extraction_efficiency': 0.7711915589345096, 'temperature_drift': 0.029421056551320744}"
SYN-0459,Synthetic_Neem_Purified,gaussian_noise_augmentation,2024-11-01T05:12:22.601495,"{'temperature': 33.2, 'humidity': 64.0, 'season': 'summer', 'processing_method': 'modern'}",2.4367181868187258,2.0769715243840707,2.7585579227953567,3.153402750046548,2.961038079183593,7.81,851.4,1.38,18.5,"[91, 235, 229]",16,89,45,24,19,74,11.043352499906023,17.175396486550657,22.378970666464188,19.349393496613903,13.048359821364595,98.0,"{'noise_factor': 0.07025280225189771, 'extraction_efficiency': 1.0097945067183576, 'temperature_drift': 0.03318742065700152}"
SYN-0460,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-01-13T05:12:22.601548,"{'temperature': 30.0, 'humidity': 57.2, 'season': 'spring', 'processing_method': 'modern'}",1.7050554725275142,1.5141642375953461,2.0574135894117966,2.365626133362012,2.109467759232631,5.14,586.5,3.38,16.0,"[152, 81, 215]",25,56,76,17,9,35,3.4710929053940855,16.438698140327674,7.851312805788308,5.820546323961746,9.823147875722064,98.0,"{'noise_factor': 0.045256209355498754, 'extraction_efficiency': 1.0146047064439716, 'temperature_drift': -0.015016265330710285}"
SYN-0461,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-03-12T05:12:22.601610,"{'temperature': 28.0, 'humidity': 80.4, 'season': 'monsoon', 'processing_method': 'traditional'}",1.317518526732471,1.058882590911706,1.5963870591096936,2.191325185608986,1.9194684794126156,6.86,110.1,3.56,12.4,"[165, 201, 53]",37,36,61,22,11,51,9.535777876021987,10.35977457421438,14.951910498368877,6.658701639019931,4.143208296103402,78.1,"{'noise_factor': 0.07759519166018246, 'extraction_efficiency': 1.0220767548100758, 'temperature_drift': 0.005217739202446066}"
SYN-0462,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-06-27T05:12:22.601667,"{'temperature': 33.6, 'humidity': 85.4, 'season': 'monsoon', 'processing_method': 'commercial'}",1.693117397648339,1.3851585012341388,2.0420113789306265,2.355945360643125,2.1054817588324144,5.0,122.3,2.73,20.2,"[73, 187, 225]",22,49,79,18,13,36,2.63810672652242,13.013909096588504,4.985361618229685,3.6547866087074303,8.164519304315391,74.9,"{'noise_factor': 0.020484493517508473, 'extraction_efficiency': 0.7819739153952325, 'temperature_drift': -0.008829483728515948}"
SYN-0463,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-07-27T05:12:22.601722,"{'temperature': 33.5, 'humidity': 50.8, 'season': 'summer', 'processing_method': 'traditional'}",1.2821350116144727,0.906419508483754,1.6354424039270705,2.2454137832714065,1.8577701044359312,6.11,230.5,2.47,18.7,"[118, 182, 250]",42,39,61,18,13,44,10.706611822536868,11.219623207339454,17.11980946427146,6.701717346491904,6.5804713239308175,98.0,"{'noise_factor': 0.031105440697800035, 'extraction_efficiency': 1.2409020326426146, 'temperature_drift': -0.046188835378906494}"
SYN-0464,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-08-23T05:12:22.601779,"{'temperature': 22.7, 'humidity': 64.4, 'season': 'winter', 'processing_method': 'modern'}",1.5806642173526955,1.4187391181596904,2.043656713963097,2.3386732902568976,1.9907494164874109,7.57,880.9,3.36,12.3,"[118, 208, 55]",22,52,89,14,9,32,4.99430802706602,19.808985820652715,8.094907823862357,6.081355586178355,7.8625074527710535,98.0,"{'noise_factor': 0.04615101293749722, 'extraction_efficiency': 1.096751884456632, 'temperature_drift': -0.06353191128186707}"
SYN-0465,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-03-15T05:12:22.601832,"{'temperature': 30.4, 'humidity': 54.5, 'season': 'spring', 'processing_method': 'traditional'}",1.525006506613902,1.1814690305102231,1.7029789984850132,2.0198138645639734,1.9978424553315681,6.03,613.6,0.66,23.8,"[179, 222, 116]",31,25,100,36,14,26,2.125118377400786,6.397772775402674,3.795062188399872,2.3557292286425864,12.250897817157012,98.0,"{'noise_factor': 0.07438257042792655, 'extraction_efficiency': 0.8064690553872877, 'temperature_drift': 0.015781569308579498}"
SYN-0466,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-04-02T05:12:22.601883,"{'temperature': 18.0, 'humidity': 58.5, 'season': 'winter', 'processing_method': 'organic'}",1.6948486431902887,1.3447170570488156,1.997838311457076,2.259698052733369,2.144281530950734,6.59,608.5,3.95,16.5,"[136, 141, 134]",21,55,93,19,13,33,4.153964448877008,12.26710470846514,6.317455602867524,4.231610950480018,8.889249932539146,98.0,"{'noise_factor': 0.025723003661652977, 'extraction_efficiency': 1.0170348408685261, 'temperature_drift': 0.03761770997559809}"
SYN-0467,Synthetic_Neem_Purified,gaussian_noise_augmentation,2024-10-29T05:12:22.601939,"{'temperature': 34.0, 'humidity': 88.6, 'season': 'monsoon', 'processing_method': 'traditional'}",2.3884150530910735,2.0965209778649987,2.8518321935207647,3.161673849979407,2.9739272055443235,6.34,870.4,3.17,10.5,"[237, 80, 153]",17,86,37,17,18,89,8.79465382948734,9.910497386918218,16.225065779149332,19.958424095311024,8.462416966399875,78.3,"{'noise_factor': 0.02494997299736753, 'extraction_efficiency': 0.80807211879343, 'temperature_drift': -0.0281495223091054}"
SYN-0468,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-01-27T05:12:22.601991,"{'temperature': 32.9, 'humidity': 81.7, 'season': 'monsoon', 'processing_method': 'traditional'}",1.5119313631628046,1.0339597032568753,1.8338580862868832,2.056925075452876,1.9955134830854826,6.12,991.3,1.16,21.1,"[89, 137, 230]",30,24,87,35,16,26,2.784535751101316,7.870220219132673,5.541457419190257,4.759486180267778,14.725965380102455,80.3,"{'noise_factor': 0.05155262204234877, 'extraction_efficiency': 1.1051688420697652, 'temperature_drift': 0.010356564607291162}"
SYN-0469,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-01-08T05:12:22.602080,"{'temperature': 30.0, 'humidity': 51.7, 'season': 'spring', 'processing_method': 'commercial'}",1.422678374535815,1.11139882740661,1.7942364452407522,2.121143947876763,1.9940495514614167,6.14,132.5,2.08,13.4,"[193, 91, 89]",30,26,96,38,14,29,3.325282357169095,8.162321947315325,5.6729936836418045,3.667139130664187,15.084618083024221,98.0,"{'noise_factor': 0.03506012999162483, 'extraction_efficiency': 1.147363036081041, 'temperature_drift': 0.001776218717208046}"
SYN-0470,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-05-27T05:12:22.602147,"{'temperature': 31.4, 'humidity': 56.0, 'season': 'spring', 'processing_method': 'commercial'}",1.325455923413633,0.8853538673318825,1.609722870159649,2.208816380731202,1.8243512431650992,7.13,1028.2,3.68,20.0,"[216, 102, 116]",37,27,58,20,10,52,7.1191955384836625,8.830744579501655,9.032442182974743,4.795099115870045,3.7503426398009636,98.0,"{'noise_factor': 0.025026584713209808, 'extraction_efficiency': 0.8142880591123414, 'temperature_drift': -0.052843224808691205}"
SYN-0471,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-09-18T05:12:22.602204,"{'temperature': 20.0, 'humidity': 48.1, 'season': 'winter', 'processing_method': 'traditional'}",2.1630005891779307,1.8701497494504182,2.530125769697829,2.9481092051089637,2.7458288186431665,6.07,703.7,3.76,21.3,"[238, 82, 246]",32,70,48,16,17,80,19.096480931992524,9.02768933217793,28.689294403801213,16.559455211477385,23.936555579889035,98.0,"{'noise_factor': 0.028639516515020697, 'extraction_efficiency': 1.2565560184162472, 'temperature_drift': 0.0502880592042699}"
SYN-0472,Synthetic_Neem_Purified,gaussian_noise_augmentation,2024-11-20T05:12:22.602256,"{'temperature': 31.0, 'humidity': 47.6, 'season': 'summer', 'processing_method': 'traditional'}",2.3920760327368784,2.0935500666507694,2.75859962331932,3.2434456293334324,3.0263814455399918,6.36,377.0,2.84,19.0,"[62, 62, 216]",21,86,42,19,17,84,8.533573495675864,16.156171792905848,18.453575965192805,24.65741054457403,12.752168271431831,98.0,"{'noise_factor': 0.07017713353794328, 'extraction_efficiency': 1.047074269231255, 'temperature_drift': -0.04841607037239158}"
SYN-0473,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-04-28T05:12:22.602316,"{'temperature': 25.5, 'humidity': 50.5, 'season': 'spring', 'processing_method': 'modern'}",1.7011457980694868,1.3444531584898858,1.9611706903067874,2.2735406573423043,2.092902063498656,7.18,717.5,1.41,17.0,"[68, 213, 222]",24,50,76,15,13,34,5.431958369517065,16.826479584533452,8.523631161275846,5.396717423327689,10.898980480631835,98.0,"{'noise_factor': 0.04554738513136901, 'extraction_efficiency': 1.117523926206237, 'temperature_drift': -0.011652816913936699}"
SYN-0474,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-05-05T05:12:22.602378,"{'temperature': 32.9, 'humidity': 78.9, 'season': 'monsoon', 'processing_method': 'modern'}",1.4957213582968105,1.1776209349022027,1.8300602298539423,2.0110194660758256,1.923323745706563,5.54,136.4,2.54,15.2,"[114, 122, 240]",31,24,74,28,12,24,1.8609003833047988,7.529602241201334,4.927097759810412,4.377069213949274,12.832448978275194,97.1,"{'noise_factor': 0.039182308104252855, 'extraction_efficiency': 1.092512051753418, 'temperature_drift': -0.04455210308579244}"
SYN-0475,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-04-18T05:12:22.602438,"{'temperature': 38.1, 'humidity': 48.7, 'season': 'summer', 'processing_method': 'commercial'}",2.3087735426964797,2.1232305835201717,2.8249112843833672,3.3,3.028774960622756,6.78,1013.6,1.96,17.7,"[129, 200, 81]",16,69,35,20,18,90,6.359166745532393,12.443638705662782,15.993943242030568,17.806462609737203,10.816965380028586,76.9,"{'noise_factor': 0.07851744259688437, 'extraction_efficiency': 0.7427090790946643, 'temperature_drift': -0.002964745120017609}"
SYN-0476,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-07-11T05:12:22.603187,"{'temperature': 23.1, 'humidity': 54.5, 'season': 'winter', 'processing_method': 'organic'}",1.5858241499889343,1.0838230391201749,1.7960207607405176,2.051611709955927,2.0003821143010345,6.8,996.4,2.6,17.6,"[244, 101, 239]",31,23,95,29,12,24,3.4765888761642274,8.709157257806346,6.0105534709410895,4.03755001184599,18.69719817866125,98.0,"{'noise_factor': 0.07978820084311403, 'extraction_efficiency': 1.2939868609466716, 'temperature_drift': 0.007852246559649117}"
SYN-0477,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-11-18T05:12:22.603338,"{'temperature': 28.9, 'humidity': 30.6, 'season': 'summer', 'processing_method': 'commercial'}",2.2912988974085655,1.9035980040034695,2.559277138815445,2.8923990098023302,2.726111756693236,6.07,855.1,1.3,14.7,"[87, 120, 112]",26,59,38,22,26,67,17.664398956346524,12.73830092796224,31.548257560979888,13.867164527051072,25.76428284161233,98.0,"{'noise_factor': 0.06139427392219084, 'extraction_efficiency': 1.2016623770704404, 'temperature_drift': -0.0034595394142094907}"
SYN-0478,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-09-15T05:12:22.603416,"{'temperature': 32.1, 'humidity': 83.7, 'season': 'monsoon', 'processing_method': 'traditional'}",1.5577439596535656,1.1696571881074604,1.844379834543629,2.018833952713747,2.138913245017542,6.4,1096.9,3.34,21.3,"[136, 204, 105]",29,21,76,32,14,23,1.701400488862284,4.4358281542307,3.456584121049412,2.987856156215292,9.793494964295293,80.1,"{'noise_factor': 0.06431362374902753, 'extraction_efficiency': 0.7369113432247166, 'temperature_drift': 0.030213029813247798}"
SYN-0479,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-03-05T05:12:22.603479,"{'temperature': 26.1, 'humidity': 47.3, 'season': 'spring', 'processing_method': 'organic'}",2.318314193363174,1.9145438991516313,2.5963688491125527,2.842168312613794,2.6896661638475314,6.26,481.7,0.87,21.4,"[80, 234, 88]",28,78,48,20,17,68,13.402707686649165,7.35977688443669,22.916438277538518,8.899836883889302,19.89534729999614,98.0,"{'noise_factor': 0.07709162769223234, 'extraction_efficiency': 0.9235035255492575, 'temperature_drift': -0.004347868063257799}"
SYN-0480,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-09-01T05:12:22.603534,"{'temperature': 39.9, 'humidity': 53.4, 'season': 'summer', 'processing_method': 'commercial'}",2.3563851772856568,2.180597242445424,2.8844343807769617,3.1833461209465805,3.0191392731796367,5.32,581.3,3.4,20.1,"[174, 155, 179]",14,89,34,21,18,67,10.239657578652839,16.116405579940277,26.26439682517113,21.22614637663332,16.867136061056794,76.4,"{'noise_factor': 0.03849790517717787, 'extraction_efficiency': 1.2983852964855913, 'temperature_drift': 0.005472143155464027}"
SYN-0481,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-07-09T05:12:22.603603,"{'temperature': 34.2, 'humidity': 71.4, 'season': 'monsoon', 'processing_method': 'commercial'}",1.749300066233151,1.3499117628830708,1.992529748573732,2.2342834124920223,2.091962681905027,6.98,655.0,2.61,24.3,"[151, 165, 191]",27,57,95,15,12,28,5.114743509815001,13.720136884124681,6.490358400715707,5.498516160479998,11.133272221872813,94.9,"{'noise_factor': 0.05378870915557343, 'extraction_efficiency': 1.0678340683072567, 'temperature_drift': -0.017998396556483665}"
SYN-0482,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-06-07T05:12:22.603660,"{'temperature': 31.1, 'humidity': 61.8, 'season': 'summer', 'processing_method': 'modern'}",2.3670885157645873,2.2032611083994156,2.7777417426267075,3.168715544610933,3.0784732947921936,7.08,420.7,3.76,12.8,"[124, 183, 86]",16,85,31,20,22,76,7.524146981657931,14.130917213186741,17.452577021287752,24.958688248093427,11.022110167597585,98.0,"{'noise_factor': 0.06966929725389688, 'extraction_efficiency': 0.975690178596617, 'temperature_drift': -0.006138028580051392}"
SYN-0483,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2024-12-25T05:12:22.603715,"{'temperature': 21.9, 'humidity': 71.6, 'season': 'winter', 'processing_method': 'traditional'}",2.2485105628834527,1.8425211572286604,2.5507446494773367,2.907691320130898,2.7283712104057933,6.49,262.4,0.97,10.8,"[102, 188, 110]",33,75,42,12,24,83,9.312801227307808,6.050383608159904,14.882274059491644,9.613593582639309,16.20235352317362,98.0,"{'noise_factor': 0.03273218486011253, 'extraction_efficiency': 0.751144609655705, 'temperature_drift': 0.020049810587258552}"
SYN-0484,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-01-27T05:12:22.603768,"{'temperature': 20.0, 'humidity': 55.2, 'season': 'winter', 'processing_method': 'commercial'}",1.4657723158252713,1.228582684809384,1.815467046253216,2.1781391652550965,1.9674003085287513,5.74,116.4,1.09,20.2,"[236, 141, 216]",34,26,89,32,15,25,1.9867455332103856,8.606818340490724,4.412322406218755,3.0247330801080463,16.80678186538155,98.0,"{'noise_factor': 0.06086375387924697, 'extraction_efficiency': 1.0177820915474352, 'temperature_drift': 0.008302474406764364}"
SYN-0485,Synthetic_Turmeric_High_Curcumin,gaussian_noise_augmentation,2025-01-06T05:12:22.603825,"{'temperature': 25.9, 'humidity': 40.2, 'season': 'winter', 'processing_method': 'traditional'}",1.7660005173428182,1.2964322698796793,2.0740464625706005,2.292730502823574,2.3283063189296525,5.66,1036.6,2.26,11.2,"[127, 91, 206]",29,45,82,16,9,33,3.6624171472251184,9.518815706476603,4.750680983681082,4.1563464291220065,6.014316600011555,98.0,"{'noise_factor': 0.07838974263186672, 'extraction_efficiency': 0.7941281399631434, 'temperature_drift': -0.003672134246984523}"
SYN-0486,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2024-12-15T05:12:22.603881,"{'temperature': 29.6, 'humidity': 72.9, 'season': 'monsoon', 'processing_method': 'traditional'}",1.4170399937368483,1.1738171087057128,1.84212961535225,2.0678871796126432,1.9774622112634788,6.11,795.9,1.61,12.5,"[145, 235, 224]",34,23,81,26,18,24,2.2254786907044055,5.500523342525638,3.519818100200445,2.561125576385301,8.823874924355007,97.9,"{'noise_factor': 0.0720091850963498, 'extraction_efficiency': 0.8569974262344994, 'temperature_drift': 0.04012071406408231}"
SYN-0487,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-08-20T05:12:22.603939,"{'temperature': 28.8, 'humidity': 61.3, 'season': 'spring', 'processing_method': 'organic'}",1.3216533409411244,0.8185954162822564,1.5418212037030143,2.090993083267945,1.88389535161521,7.0,1077.0,3.71,22.6,"[144, 100, 71]",40,34,70,16,13,49,12.221774100001024,13.734180231395282,11.940457734690014,7.145219234983996,4.524929881248332,98.0,"{'noise_factor': 0.06818531571631314, 'extraction_efficiency': 1.1465658263895533, 'temperature_drift': -0.004694765354064616}"
SYN-0488,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-04-08T05:12:22.603997,"{'temperature': 30.0, 'humidity': 57.6, 'season': 'spring', 'processing_method': 'organic'}",2.1970904875760713,1.9060352536922909,2.455248731581641,2.8928459392033736,2.7216274892663366,6.77,481.8,1.59,15.8,"[56, 94, 246]",26,63,43,15,19,72,15.605200738625813,10.924969393611953,29.169324828488445,16.024965430974085,25.076836026900445,98.0,"{'noise_factor': 0.032196338754897934, 'extraction_efficiency': 1.2132889329222674, 'temperature_drift': -0.041270389270141095}"
SYN-0489,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-03-15T05:12:22.604087,"{'temperature': 16.2, 'humidity': 59.9, 'season': 'winter', 'processing_method': 'modern'}",2.306369990201927,1.8696325761327384,2.4936889433116556,2.953784151327406,2.746088011944474,7.5,1068.9,2.47,11.6,"[195, 95, 152]",25,69,38,14,17,70,18.089895875054136,11.996737908557789,30.442216831921268,9.915189685332377,27.31804023404796,98.0,"{'noise_factor': 0.06069882963372293, 'extraction_efficiency': 1.1429036533784236, 'temperature_drift': -0.006257320721219636}"
SYN-0490,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-08-25T05:12:22.604148,"{'temperature': 37.3, 'humidity': 34.2, 'season': 'summer', 'processing_method': 'traditional'}",1.534143895359933,1.117573416843443,1.8435009696856162,2.1008884537880506,2.0723839230254963,5.99,323.8,1.88,15.9,"[217, 165, 185]",30,23,98,34,11,29,1.498742738776099,5.383383301663396,3.890652558770715,2.9708083430902406,9.390187901395066,85.7,"{'noise_factor': 0.03370209334350777, 'extraction_efficiency': 0.7911029336842361, 'temperature_drift': 0.023384073006236957}"
SYN-0491,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-03-31T05:12:22.604207,"{'temperature': 25.2, 'humidity': 51.7, 'season': 'spring', 'processing_method': 'modern'}",1.359412815431697,0.9994554031191302,1.5704969601054075,2.1441455402504968,1.9916577039195118,5.84,569.2,2.01,23.6,"[78, 66, 60]",39,31,73,20,13,51,9.216055185364063,10.291390965687182,10.01019726734667,5.7832788116280085,5.148786391207307,98.0,"{'noise_factor': 0.07772906357609188, 'extraction_efficiency': 0.974802226217184, 'temperature_drift': 0.016440519031923728}"
SYN-0492,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-09-12T05:12:22.604260,"{'temperature': 24.7, 'humidity': 66.8, 'season': 'spring', 'processing_method': 'traditional'}",1.376173182888652,0.9329088481370593,1.5615590943722946,2.1965254006668182,1.8715499516780707,6.5,1155.1,1.56,20.8,"[237, 89, 238]",46,28,65,21,9,44,9.996493043315953,11.630135251370332,13.072340455138313,6.332882747283429,4.442311966539766,98.0,"{'noise_factor': 0.020540734944857933, 'extraction_efficiency': 1.1507614978273217, 'temperature_drift': -0.007725491013185779}"
SYN-0493,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-05-04T05:12:22.604312,"{'temperature': 30.6, 'humidity': 81.4, 'season': 'monsoon', 'processing_method': 'organic'}",2.2009278134829198,2.00467240928247,2.465287530381515,2.9832845144879205,2.7970419591014837,7.16,1166.3,1.43,21.7,"[236, 145, 153]",23,60,43,15,24,67,9.497291633031326,6.735239329708801,17.245875929571085,8.883976388448874,16.093610695500022,85.1,"{'noise_factor': 0.059947911614658206, 'extraction_efficiency': 0.7228853569849552, 'temperature_drift': 0.028494063957161246}"
SYN-0494,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2024-12-31T05:12:22.604377,"{'temperature': 24.5, 'humidity': 65.5, 'season': 'winter', 'processing_method': 'modern'}",1.2819563126601596,0.8889729461498688,1.5700587646926731,2.221781650868731,1.895895515831904,5.4,458.8,1.98,10.0,"[147, 143, 215]",37,37,69,20,12,47,8.634486284817724,9.325666414596272,10.352638839386891,5.527505409998865,5.2022367513074865,98.0,"{'noise_factor': 0.022091024500684883, 'extraction_efficiency': 0.9586348241666605, 'temperature_drift': -0.013032679839745834}"
SYN-0495,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-02-17T05:12:22.604431,"{'temperature': 18.8, 'humidity': 46.6, 'season': 'winter', 'processing_method': 'commercial'}",2.370028257596428,2.051242488787242,2.7757914906848256,3.2957041951942396,2.9936491140131785,7.32,471.4,3.6,23.6,"[120, 105, 220]",17,89,36,20,18,81,8.215719076909563,13.282989026225362,15.442079507061685,17.933772300654955,9.897568544616654,98.0,"{'noise_factor': 0.022207175329410772, 'extraction_efficiency': 0.8763255715628694, 'temperature_drift': -0.0217997413991942}"
SYN-0496,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-07-27T05:12:22.604484,"{'temperature': 31.3, 'humidity': 67.1, 'season': 'spring', 'processing_method': 'commercial'}",1.5100625070364027,1.148799541349386,1.7231868826413013,2.118137966198928,2.0190285022393253,6.09,321.9,2.85,17.7,"[130, 133, 114]",33,25,78,32,15,29,1.816020509431073,4.534263283142142,4.301073756813231,3.2958533719525613,10.013400250900787,98.0,"{'noise_factor': 0.051732719393232235, 'extraction_efficiency': 0.7944114719555244, 'temperature_drift': -0.04805057566840596}"
SYN-0497,Synthetic_Tulsi_Variant_A,gaussian_noise_augmentation,2025-09-13T05:12:22.604540,"{'temperature': 27.3, 'humidity': 54.1, 'season': 'spring', 'processing_method': 'modern'}",1.2301239963048844,0.8601044059049786,1.6597222214677667,2.1996562225949696,1.9399776323078777,5.43,594.7,3.3,18.4,"[111, 132, 183]",34,36,57,24,16,50,9.602841927167063,11.262440082107688,13.35556656482884,6.0611486589217485,6.230053743626721,98.0,"{'noise_factor': 0.027602437673579873, 'extraction_efficiency': 1.1050956433500532, 'temperature_drift': -0.013663986990066612}"
SYN-0498,Synthetic_Neem_Purified,gaussian_noise_augmentation,2025-08-10T05:12:22.604593,"{'temperature': 27.1, 'humidity': 60.4, 'season': 'spring', 'processing_method': 'traditional'}",2.41806946316968,2.027641477497634,2.8429572623382455,3.2029616727603774,2.951294986475705,6.28,1061.8,2.14,13.4,"[235, 50, 193]",15,86,37,27,20,82,10.213932721829856,20.448231266137288,19.773067735730624,28.58063845688313,15.646098967674341,98.0,"{'noise_factor': 0.040681144184360474, 'extraction_efficiency': 1.2008080295098367, 'temperature_drift': -0.018767974064389348}"
SYN-0499,Synthetic_Ginger_Variant_C,gaussian_noise_augmentation,2025-01-16T05:12:22.604646,"{'temperature': 23.7, 'humidity': 44.7, 'season': 'winter', 'processing_method': 'modern'}",1.5646505489370952,1.1698845777220261,1.7838500629825855,2.0815191370830246,1.9729603396373838,6.36,1011.0,0.86,18.4,"[130, 123, 204]",31,22,89,26,17,26,1.9614000950332862,5.537120476263996,4.287505975067577,3.239340812138346,11.483685287461407,98.0,"{'noise_factor': 0.039153939717567955, 'extraction_efficiency': 0.8543245630253337, 'temperature_drift': 0.0045673293265639636}"
SYN-0500,Synthetic_Ashwagandha_Variant_B,gaussian_noise_augmentation,2025-09-24T05:12:22.604705,"{'temperature': 20.2, 'humidity': 55.7, 'season': 'winter', 'processing_method': 'commercial'}",2.2161333065858635,1.8745299930453263,2.5489362860000755,2.861420674096983,2.707168481319576,5.01,883.9,2.71,17.9,"[244, 197, 182]",31,59,40,15,26,79,15.417819780767735,10.232248853233157,29.042965364567163,15.852430903468143,18.263547780161456,98.0,"{'noise_factor': 0.043527383394228875, 'extraction_efficiency': 1.182308515336219, 'temperature_drift': -0.01741210985077258}"
